supplier,supplier_status,item,basis,spec_date,delivery_period_end,payment_terms,option,logistics,declared_price,consent_price,spec_price,volume_requested,volume_contracted,bids_submitted,bids_contracted,id,late
АГРОФИРМА КРАСНОСУЛИНСКАЯ ООО,СХТП,подсолнечник,"Юг Руси, АО",2023-02-21,2023-03-07,По факту,15.0,0.0,30.0,30.0,30.0,14.0,14.0,1.0,1.0,"АГРОФИРМА КРАСНОСУЛИНСКАЯ ООО_Юг Руси, АО_2023-02-21",0
АГРОЭКОЛОГИЯ ООО,СХТП,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-10-26,2022-11-15,По факту,15.0,0.0,24.0,23.0,23.0,200.0,200.0,1.0,1.0,"АГРОЭКОЛОГИЯ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-10-26",0
АГРОЭКОЛОГИЯ ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-11-10,2022-11-25,По факту,15.0,0.0,24.5,24.5,24.5,80.0,80.0,1.0,1.0,"АГРОЭКОЛОГИЯ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-11-10",0
АГРОЭКОЛОГИЯ ООО,СХТП,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-11-15,2022-12-10,По факту,15.0,0.0,24.5,24.5,24.5,100.0,100.0,1.0,1.0,"АГРОЭКОЛОГИЯ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-11-15",0
АГРОЭЛИТА ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-08,2022-10-31,По факту,10.0,0.0,26.5,24.0,0.0,250.0,0.0,1.0,0.0,"АГРОЭЛИТА ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-08",0
АГРОЭЛИТА ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-11,2022-11-10,По факту,10.0,0.0,26.5,22.0,0.0,200.0,0.0,1.0,0.0,"АГРОЭЛИТА ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-11",0
АГРОЭЛИТА ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-13,2022-11-12,По факту,10.0,0.0,26.5,24.0,0.0,200.0,0.0,1.0,0.0,"АГРОЭЛИТА ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-13",0
АГРОЭЛИТА ООО,СХТП,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2022-10-14,2022-11-14,По факту,10.0,0.0,25.0,24.0,24.0,300.0,330.65,1.0,1.0,"АГРОЭЛИТА ООО_ЮР Аннинский МЭЗ ф-л, ООО_2022-10-14",0
АГРОЭЛИТА ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-14,2022-11-14,По факту,10.0,0.0,25.0,24.0,24.0,300.0,300.0,1.0,1.0,"АГРОЭЛИТА ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-14",0
АЗТ ИСЛАДАМ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-09-06,2022-09-13,По факту,10.0,0.0,26.0,26.0,26.0,200.0,200.0,1.0,1.0,"АЗТ ИСЛАДАМ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-09-06",1
АЗТ ИСЛАДАМ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-07,2023-03-01,По факту,5.0,0.0,31.0,31.0,31.0,200.0,274.89,1.0,1.0,"АЗТ ИСЛАДАМ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-07",0
АЗТ ИСЛАДАМ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-28,2023-03-20,По факту,5.0,0.0,31.0,31.0,0.0,200.0,0.0,1.0,0.0,"АЗТ ИСЛАДАМ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-28",0
АЗТ ИСЛАДАМ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-03-06,2023-04-02,По факту,5.0,0.0,29.0,29.0,29.0,300.0,300.0,1.0,1.0,"АЗТ ИСЛАДАМ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2023-03-06",0
АЗТ ИСЛАДАМ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-03-07,2023-04-02,По факту,5.0,0.0,30.0,29.0,0.0,450.0,0.0,1.0,0.0,"АЗТ ИСЛАДАМ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2023-03-07",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-09-01,2022-09-22,По факту,15.0,0.0,27.0,27.0,27.0,1500.0,3000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-09-01",1
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-09-13,2022-09-23,По факту,10.0,0.0,24.5,24.5,0.0,100.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-09-13",0
АЛИСА ООО Скрипалев,Трейдер,лен,"ЮР Целинский филиал, АО",2022-09-16,2022-10-07,По факту,5.0,0.0,0.0,26.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Целинский филиал, АО_2022-09-16",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-19,2022-10-05,По факту,10.0,0.0,23.0,23.0,23.0,500.0,500.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-19",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-21,2022-10-05,По факту,5.0,0.0,23.0,23.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-21",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-27,2022-10-27,По факту,5.0,0.0,23.0,23.0,23.0,2000.0,2000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-27",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-09-27,2022-10-15,По факту,10.0,0.0,24.0,24.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-09-27",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-09-30,2022-10-30,По факту,10.0,0.0,24.0,24.0,24.0,1000.0,1000.0,1.0,1.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-09-30",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-10-01,2022-10-21,По факту,10.0,0.0,23.0,23.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-10-01",0
АЛИСА ООО Скрипалев,0,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-10-04,2022-10-30,По факту,10.0,0.0,0.0,21.0,0.0,1500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-10-04",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-10-20,2022-11-20,По факту,10.0,0.0,23.0,23.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-10-20",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-03,2022-11-13,По факту,10.0,0.0,24.0,22.0,0.0,100.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-11-03",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-07,2022-11-14,По факту,10.0,0.0,24.0,22.0,0.0,100.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-11-07",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Валуйский МЭЗ ф-л, ООО",2022-11-08,2022-11-30,По факту,10.0,0.0,24.5,24.5,24.5,400.0,448.25,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Валуйский МЭЗ ф-л, ООО_2022-11-08",1
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-11-08,2022-11-28,По факту,10.0,0.0,25.0,25.0,25.0,600.0,1336.07,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-11-08",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-09,2022-11-30,По факту,10.0,0.0,25.0,23.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-11-09",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-10,2022-11-30,По факту,10.0,0.0,24.0,23.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-11-10",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-11,2022-12-04,По факту,10.0,0.0,24.0,24.0,24.0,500.0,500.0,1.0,1.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-11-11",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-11-17,2022-12-08,По факту,10.0,0.0,25.5,25.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-11-17",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-21,2022-12-12,По факту,10.0,0.0,24.5,24.5,24.5,1000.0,1000.0,1.0,1.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2022-11-21",1
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-11-25,2022-12-05,По факту,10.0,0.0,26.2,26.2,26.2,800.0,800.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-11-25",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-12-01,2022-12-15,По факту,10.0,0.0,27.0,27.0,27.0,500.0,500.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-12-01",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-12-05,2022-12-25,По факту,10.0,0.0,27.5,27.5,27.5,2000.0,2000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-12-05",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-12-06,2022-12-20,По факту,10.0,0.0,27.0,27.0,0.0,2000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-12-06",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-12-13,2023-01-13,По факту,10.0,0.0,28.0,27.0,27.0,3000.0,3000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-12-13",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-12-14,2023-01-14,По факту,10.0,0.0,28.0,27.0,0.0,4000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2022-12-14",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-01-10,2023-02-10,По факту,10.0,0.0,0.0,27.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-01-10",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-01-17,2023-02-17,По факту,10.0,0.0,29.0,29.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-01-17",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-01-19,2023-02-19,По факту,10.0,0.0,0.0,29.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-01-19",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-01,2023-02-28,По факту,5.0,0.0,31.0,31.0,31.0,1000.0,1000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-01",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Павловский элеватор, ООО",2023-02-06,2023-03-06,По факту,5.0,0.0,30.0,30.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Павловский элеватор, ООО_2023-02-06",0
АЛИСА ООО Скрипалев,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-02-08,2023-03-01,По факту,5.0,0.0,29.0,29.0,29.0,2100.0,2100.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-02-08",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-12,2023-03-12,По факту,5.0,0.0,32.0,32.0,32.0,1000.0,1000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-12",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Павловский элеватор, ООО",2023-02-14,2023-03-14,По факту,5.0,0.0,31.0,31.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Павловский элеватор, ООО_2023-02-14",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2023-02-14,2023-03-14,По факту,5.0,0.0,31.0,31.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2023-02-14",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-20,2023-03-20,По факту,5.0,0.0,32.0,32.0,32.0,2000.0,2000.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-20",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2023-02-20,2023-03-20,По факту,5.0,0.0,30.0,30.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2023-02-20",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2023-02-21,2023-03-21,По факту,5.0,0.0,30.0,30.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2023-02-21",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-24,2023-03-12,По факту,5.0,0.0,32.0,31.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-24",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-27,2023-04-15,По факту,5.0,0.0,31.5,31.5,31.5,5000.0,3887.04,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-27",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-28,2023-03-31,По факту,5.0,0.0,31.0,31.0,0.0,4000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-28",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"Юг Руси, АО",2023-03-01,2023-03-31,По факту,5.0,0.0,31.0,29.0,0.0,500.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_Юг Руси, АО_2023-03-01",0
АЛИСА ООО Скрипалев,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-03-02,2023-03-31,По факту,5.0,0.0,31.0,29.0,0.0,1450.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-03-02",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-05-15,2023-05-29,По факту,5.0,0.0,26.0,26.0,0.0,1000.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-05-15",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-05-17,2023-06-01,По факту,5.0,0.0,25.0,25.0,25.0,500.0,500.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-05-17",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-06-02,2023-06-16,По факту,5.0,0.0,23.0,23.0,23.0,150.0,172.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-06-02",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-06-16,2023-06-30,По факту,5.0,0.0,25.0,22.0,0.0,1200.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-06-16",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-06-20,2023-06-30,По факту,5.0,0.0,23.5,23.5,23.5,150.0,150.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-06-20",0
АЛИСА ООО Скрипалев,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-06-21,2023-06-27,По факту,5.0,0.0,23.5,23.0,23.0,350.0,350.0,1.0,1.0,"АЛИСА ООО Скрипалев_ЮР Лабинский МЭЗ ф-л, ООО_2023-06-21",1
АЛИСА ООО Скрипалев,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-06-30,2023-07-14,По факту,5.0,0.0,23.5,23.0,0.0,800.0,0.0,1.0,0.0,"АЛИСА ООО Скрипалев_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-06-30",0
АЛЬЯНС ООО,Агент,подсолнечник,"Юг Руси, АО",2022-09-03,2022-09-28,По факту,10.0,0.0,0.0,27.0,0.0,800.0,0.0,1.0,0.0,"АЛЬЯНС ООО_Юг Руси, АО_2022-09-03",0
АЛЬЯНС ООО,Агент,подсолнечник,"Юг Руси, АО",2022-09-08,2022-09-30,По факту,10.0,0.0,0.0,27.0,0.0,800.0,0.0,1.0,0.0,"АЛЬЯНС ООО_Юг Руси, АО_2022-09-08",0
АЛЬЯНС ООО,Агент,подсолнечник,"ЮР Белокалитвинский филиал, АО",2022-09-25,2022-10-10,По факту,5.0,0.0,0.0,23.0,0.0,250.0,0.0,1.0,0.0,"АЛЬЯНС ООО_ЮР Белокалитвинский филиал, АО_2022-09-25",0
АЛЬЯНС ООО,Агент,подсолнечник,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-28,2022-10-10,По факту,5.0,0.0,0.0,25.0,0.0,250.0,0.0,1.0,0.0,"АЛЬЯНС ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-28",0
АЛЬЯНС ООО,Агент,подсолнечник,"ЮР Базковский филиал, АО",2022-10-08,2022-10-25,По факту,5.0,0.0,0.0,22.0,0.0,250.0,0.0,1.0,0.0,"АЛЬЯНС ООО_ЮР Базковский филиал, АО_2022-10-08",0
